ReviewID,ProductID,CustomerID,Category,Channel,Platform,Rating,Sentiment,ReviewDate,HelpfulVotes,VerifiedPurchase
REV-00820,PROD-SET-003,1565,Set,Flipkart,Tablet App,5,Positive,2024-02-26,114,True
REV-00821,PROD-SAREE-002,1553,Saree,Myntra,Mobile App,4,Positive,2024-06-15,24,True
REV-00822,PROD-JACKET-001,517,Jacket,Nalli,Mobile Web,4,Positive,2024-03-07,63,False
REV-00823,PROD-BOTTOM-001,304,Bottom,Flipkart,Mobile App,5,Positive,2022-02-03,43,True
REV-00824,PROD-BLOUSE-001,3755,Blouse,Nalli,Desktop Web,3,Neutral,2024-12-07,94,False
REV-00825,PROD-DRESS-002,1160,Western Dress,Ajio,Mobile App,5,Positive,2022-03-17,60,False
REV-00826,PROD-KURTA-002,118,kurta,Myntra,Mobile App,4,Positive,2022-09-25,115,True
REV-00827,PROD-SET-001,4842,Set,Amazon,Mobile App,4,Positive,2022-12-16,14,True
REV-00828,PROD-SUIT-001,517,Suit,Myntra,Tablet App,5,Positive,2023-03-28,43,True
REV-00829,PROD-SAREE-001,2635,Saree,Myntra,Mobile App,3,Neutral,2022-10-09,75,True
REV-00830,PROD-SAREE-001,1158,Saree,Ajio,Desktop Web,2,Negative,2023-07-15,89,True
REV-00831,PROD-LEHENGA-001,4768,Lehenga Choli,Amazon,Desktop Web,3,Neutral,2023-05-14,12,False
REV-00832,PROD-BLOUSE-001,3990,Blouse,Amazon,Mobile App,5,Positive,2022-02-02,0,True
REV-00833,PROD-KURTA-003,3410,kurta,Ajio,Desktop Web,5,Positive,2023-08-05,26,True
REV-00834,PROD-TOP-001,1960,Top,Myntra,Mobile App,4,Positive,2024-04-23,76,True
REV-00835,PROD-BOTTOM-002,2468,Bottom,Flipkart,Tablet App,5,Positive,2022-06-30,0,False
REV-00836,PROD-DRESS-002,784,Western Dress,Nalli,Mobile Web,3,Neutral,2024-12-21,110,False
REV-00837,PROD-DUPATTA-001,2265,Dupatta,Amazon,Desktop Web,4,Positive,2023-03-03,14,True
REV-00838,PROD-BOTTOM-002,354,Bottom,Amazon,Mobile Web,4,Positive,2022-11-24,36,True
REV-00839,PROD-ETHNIC-001,355,Ethnic Dress,Amazon,Mobile App,4,Positive,2024-07-17,118,False
REV-00840,PROD-SET-003,3974,Set,Nalli,Mobile App,3,Neutral,2022-03-01,9,True
REV-00841,PROD-BOTTOM-001,3433,Bottom,Myntra,Mobile Web,5,Positive,2023-10-30,29,True
REV-00842,PROD-SAREE-001,3380,Saree,Myntra,Tablet App,4,Positive,2023-05-01,114,True
REV-00843,PROD-KURTA-003,446,kurta,Ajio,Desktop Web,4,Positive,2024-09-19,27,False
REV-00844,PROD-BOTTOM-001,1118,Bottom,Ajio,Desktop Web,3,Neutral,2024-02-04,80,True
REV-00845,PROD-TOP-001,263,Top,Nalli,Mobile App,4,Positive,2022-09-18,35,True
REV-00846,PROD-SET-001,3427,Set,Myntra,Mobile Web,5,Positive,2024-07-28,28,True
REV-00847,PROD-SUIT-001,4736,Suit,Nalli,Desktop Web,3,Neutral,2022-12-15,11,True
REV-00848,PROD-DUPATTA-001,4847,Dupatta,Ajio,Tablet App,4,Positive,2023-03-20,35,True
REV-00849,PROD-ETHNIC-001,2031,Ethnic Dress,Flipkart,Tablet App,5,Positive,2023-05-21,74,True
REV-00850,PROD-JACKET-001,3423,Jacket,Amazon,Mobile App,5,Positive,2022-01-11,60,False
REV-00851,PROD-KURTA-002,3927,kurta,Amazon,Tablet App,4,Positive,2024-03-18,63,True
REV-00852,PROD-KURTA-003,3332,kurta,Myntra,Desktop Web,5,Positive,2022-01-26,45,True
REV-00853,PROD-DRESS-002,131,Western Dress,Ajio,Mobile Web,5,Positive,2022-07-05,20,True
REV-00854,PROD-JACKET-001,3727,Jacket,Ajio,Desktop Web,5,Positive,2022-02-19,111,True
REV-00855,PROD-SET-003,3804,Set,Amazon,Mobile App,5,Positive,2024-01-29,49,True
REV-00856,PROD-DUPATTA-001,2211,Dupatta,Nalli,Desktop Web,2,Negative,2024-05-22,100,True
REV-00857,PROD-SUIT-001,4217,Suit,Flipkart,Mobile App,5,Positive,2022-04-23,14,True
REV-00858,PROD-SAREE-002,2995,Saree,Flipkart,Desktop Web,4,Positive,2022-03-25,82,False
REV-00859,PROD-KURTA-003,1134,kurta,Flipkart,Desktop Web,5,Positive,2023-02-24,69,True
REV-00860,PROD-BOTTOM-002,1847,Bottom,Flipkart,Mobile Web,5,Positive,2023-03-06,114,True
REV-00861,PROD-DUPATTA-001,447,Dupatta,Amazon,Mobile Web,5,Positive,2023-07-22,44,True
REV-00862,PROD-BOTTOM-002,3852,Bottom,Nalli,Mobile Web,4,Positive,2022-09-09,57,False
REV-00863,PROD-SAREE-002,1543,Saree,Ajio,Mobile App,5,Positive,2022-05-15,10,True
REV-00864,PROD-SET-003,896,Set,Myntra,Mobile Web,4,Positive,2022-06-07,14,True
REV-00865,PROD-BOTTOM-002,4266,Bottom,Amazon,Mobile Web,3,Neutral,2023-02-23,53,False
REV-00866,PROD-SET-002,3637,Set,Amazon,Mobile Web,4,Positive,2024-05-10,24,True
REV-00867,PROD-KURTA-001,4257,kurta,Flipkart,Tablet App,5,Positive,2023-04-21,74,True
REV-00868,PROD-SAREE-001,4494,Saree,Ajio,Tablet App,4,Positive,2024-12-21,38,False
REV-00869,PROD-SET-002,1407,Set,Flipkart,Desktop Web,5,Positive,2023-09-20,61,True
REV-00870,PROD-TOP-002,1216,Top,Flipkart,Mobile Web,5,Positive,2022-04-07,58,True
REV-00871,PROD-SUIT-001,1494,Suit,Myntra,Desktop Web,5,Positive,2023-08-08,20,True
REV-00872,PROD-SET-001,4707,Set,Myntra,Tablet App,2,Negative,2023-10-11,33,True
REV-00873,PROD-SET-003,2597,Set,Flipkart,Desktop Web,4,Positive,2022-03-13,47,True
REV-00874,PROD-LEHENGA-001,2471,Lehenga Choli,Amazon,Mobile App,5,Positive,2024-12-28,51,True
REV-00875,PROD-SET-002,1279,Set,Amazon,Mobile Web,5,Positive,2023-10-18,82,True
REV-00876,PROD-BOTTOM-002,4631,Bottom,Ajio,Mobile Web,5,Positive,2022-10-29,88,True
REV-00877,PROD-BOTTOM-002,4514,Bottom,Amazon,Mobile Web,5,Positive,2022-10-13,3,True
REV-00878,PROD-SUIT-001,2928,Suit,Amazon,Mobile Web,5,Positive,2024-07-02,7,False
REV-00879,PROD-DRESS-001,2277,Western Dress,Myntra,Mobile App,5,Positive,2023-03-31,10,False
REV-00880,PROD-BOTTOM-001,4193,Bottom,Ajio,Desktop Web,5,Positive,2022-06-28,62,True
REV-00881,PROD-SUIT-001,2958,Suit,Ajio,Desktop Web,5,Positive,2022-04-25,91,True
REV-00882,PROD-SAREE-002,2332,Saree,Flipkart,Mobile Web,4,Positive,2022-01-25,39,True
REV-00883,PROD-LEHENGA-001,3405,Lehenga Choli,Ajio,Mobile Web,3,Neutral,2024-06-28,20,True
REV-00884,PROD-ETHNIC-001,1177,Ethnic Dress,Myntra,Mobile Web,3,Neutral,2022-06-26,60,False
REV-00885,PROD-SAREE-001,725,Saree,Amazon,Tablet App,2,Negative,2024-02-09,81,True
REV-00886,PROD-ETHNIC-001,4653,Ethnic Dress,Myntra,Desktop Web,3,Neutral,2024-08-04,23,True
REV-00887,PROD-TOP-002,2474,Top,Nalli,Mobile Web,5,Positive,2022-03-28,63,False
REV-00888,PROD-BOTTOM-001,1262,Bottom,Flipkart,Mobile Web,4,Positive,2022-01-06,81,True
REV-00889,PROD-SET-001,3418,Set,Myntra,Tablet App,5,Positive,2023-08-13,116,True
REV-00890,PROD-KURTA-001,4040,kurta,Amazon,Mobile Web,3,Neutral,2023-07-22,74,True
REV-00891,PROD-JACKET-001,3900,Jacket,Amazon,Mobile Web,4,Positive,2023-06-13,65,False
REV-00892,PROD-KURTA-001,4765,kurta,Amazon,Desktop Web,5,Positive,2022-11-30,40,True
REV-00893,PROD-SET-002,2234,Set,Flipkart,Tablet App,4,Positive,2022-04-19,81,True
REV-00894,PROD-KURTA-002,630,kurta,Nalli,Desktop Web,4,Positive,2024-12-20,98,True
REV-00895,PROD-SET-001,4455,Set,Flipkart,Mobile Web,5,Positive,2022-12-09,105,True
REV-00896,PROD-TOP-001,786,Top,Nalli,Mobile Web,5,Positive,2024-01-13,105,True
REV-00897,PROD-KURTA-001,3056,kurta,Ajio,Tablet App,3,Neutral,2023-07-31,43,True
REV-00898,PROD-SET-001,1812,Set,Myntra,Mobile App,4,Positive,2024-10-27,53,True
REV-00899,PROD-KURTA-003,143,kurta,Ajio,Mobile Web,3,Neutral,2022-09-26,39,True
REV-00900,PROD-SET-002,2803,Set,Myntra,Mobile Web,5,Positive,2024-12-07,3,True
REV-00901,PROD-DRESS-002,1857,Western Dress,Flipkart,Desktop Web,3,Neutral,2022-10-19,26,True
REV-00902,PROD-KURTA-003,637,kurta,Amazon,Tablet App,4,Positive,2022-08-17,96,True
REV-00903,PROD-KURTA-002,4207,kurta,Nalli,Mobile App,3,Neutral,2022-03-09,60,True
REV-00904,PROD-TOP-001,85,Top,Amazon,Mobile App,2,Negative,2023-09-10,117,False
REV-00905,PROD-DRESS-001,1514,Western Dress,Flipkart,Mobile App,5,Positive,2023-02-14,11,True
REV-00906,PROD-TOP-001,2886,Top,Myntra,Desktop Web,5,Positive,2023-12-14,64,False
REV-00907,PROD-KURTA-003,4333,kurta,Myntra,Desktop Web,3,Neutral,2022-01-29,36,True
REV-00908,PROD-LEHENGA-001,1754,Lehenga Choli,Nalli,Tablet App,1,Negative,2022-07-22,46,False
REV-00909,PROD-SET-003,1482,Set,Flipkart,Tablet App,4,Positive,2022-08-08,54,True
REV-00910,PROD-DUPATTA-001,2575,Dupatta,Amazon,Tablet App,4,Positive,2022-08-20,14,False
REV-00911,PROD-SET-002,2362,Set,Nalli,Mobile App,4,Positive,2024-01-10,10,True
REV-00912,PROD-BOTTOM-002,3744,Bottom,Nalli,Mobile Web,3,Neutral,2023-08-04,87,True
REV-00913,PROD-DRESS-002,3506,Western Dress,Myntra,Mobile App,5,Positive,2023-08-19,114,True
REV-00914,PROD-SAREE-002,862,Saree,Ajio,Tablet App,3,Neutral,2024-10-03,66,True
REV-00915,PROD-SET-001,4838,Set,Amazon,Desktop Web,3,Neutral,2024-03-31,8,True
REV-00916,PROD-DRESS-001,1006,Western Dress,Myntra,Tablet App,4,Positive,2024-04-07,92,True
REV-00917,PROD-TOP-001,3279,Top,Flipkart,Tablet App,5,Positive,2023-07-14,85,False
REV-00918,PROD-BLOUSE-001,2285,Blouse,Myntra,Tablet App,5,Positive,2024-11-13,13,True
REV-00919,PROD-TOP-001,1103,Top,Amazon,Mobile App,4,Positive,2023-04-18,94,True
REV-00920,PROD-KURTA-003,1468,kurta,Ajio,Mobile Web,4,Positive,2022-02-24,19,True
REV-00921,PROD-SUIT-001,4260,Suit,Ajio,Tablet App,5,Positive,2022-06-06,25,True
REV-00922,PROD-BOTTOM-002,4444,Bottom,Flipkart,Mobile App,4,Positive,2023-06-20,97,True
REV-00923,PROD-ETHNIC-001,3143,Ethnic Dress,Ajio,Mobile Web,5,Positive,2022-09-01,109,True
REV-00924,PROD-BOTTOM-001,1449,Bottom,Nalli,Mobile Web,4,Positive,2022-03-09,113,True
REV-00925,PROD-BOTTOM-002,3188,Bottom,Ajio,Mobile App,4,Positive,2023-10-02,72,True
REV-00926,PROD-LEHENGA-001,3899,Lehenga Choli,Nalli,Desktop Web,5,Positive,2024-08-20,64,True
REV-00927,PROD-BLOUSE-001,2890,Blouse,Flipkart,Mobile Web,4,Positive,2024-02-13,7,True
REV-00928,PROD-JACKET-001,2858,Jacket,Nalli,Mobile App,2,Negative,2024-01-21,97,True
REV-00929,PROD-BLOUSE-001,2928,Blouse,Ajio,Mobile Web,3,Neutral,2023-12-08,7,True
REV-00930,PROD-DRESS-002,4855,Western Dress,Amazon,Mobile App,4,Positive,2023-10-02,111,True
REV-00931,PROD-SET-001,4411,Set,Flipkart,Mobile App,4,Positive,2022-02-10,58,True
REV-00932,PROD-JACKET-001,2185,Jacket,Amazon,Tablet App,4,Positive,2024-05-12,75,True
REV-00933,PROD-SAREE-001,2642,Saree,Nalli,Mobile App,4,Positive,2024-03-10,103,True
REV-00934,PROD-SET-001,2753,Set,Ajio,Mobile Web,5,Positive,2023-02-26,21,False
REV-00935,PROD-TOP-002,1653,Top,Ajio,Mobile App,4,Positive,2024-06-11,107,False
REV-00936,PROD-DRESS-001,2436,Western Dress,Nalli,Tablet App,4,Positive,2022-04-08,102,True
REV-00937,PROD-SUIT-001,4737,Suit,Amazon,Mobile Web,5,Positive,2022-07-08,34,True
REV-00938,PROD-JACKET-001,3499,Jacket,Myntra,Mobile Web,5,Positive,2024-08-31,101,True
REV-00939,PROD-TOP-002,3547,Top,Nalli,Mobile Web,4,Positive,2023-09-07,25,True
REV-00940,PROD-BLOUSE-001,3713,Blouse,Nalli,Desktop Web,4,Positive,2024-11-21,112,True
REV-00941,PROD-DUPATTA-001,1745,Dupatta,Ajio,Mobile Web,5,Positive,2024-10-19,119,False
REV-00942,PROD-SUIT-001,4638,Suit,Amazon,Desktop Web,5,Positive,2024-06-07,46,True
REV-00943,PROD-SET-002,3567,Set,Ajio,Mobile Web,4,Positive,2023-09-07,110,True
REV-00944,PROD-DRESS-001,2352,Western Dress,Myntra,Mobile Web,5,Positive,2023-07-01,87,False
REV-00945,PROD-DRESS-002,1229,Western Dress,Myntra,Mobile App,4,Positive,2022-08-21,31,True
REV-00946,PROD-BOTTOM-001,3458,Bottom,Amazon,Desktop Web,4,Positive,2024-06-12,20,True
REV-00947,PROD-SET-002,4512,Set,Myntra,Mobile App,1,Negative,2023-07-23,92,True
REV-00948,PROD-KURTA-001,2572,kurta,Nalli,Mobile Web,2,Negative,2022-06-21,110,True
REV-00949,PROD-ETHNIC-001,3252,Ethnic Dress,Myntra,Desktop Web,5,Positive,2022-07-04,14,False
REV-00950,PROD-DUPATTA-001,4755,Dupatta,Nalli,Mobile Web,5,Positive,2024-12-04,63,True
REV-00951,PROD-DRESS-002,2698,Western Dress,Nalli,Tablet App,5,Positive,2023-10-04,103,True
REV-00952,PROD-ETHNIC-001,1435,Ethnic Dress,Myntra,Mobile Web,4,Positive,2022-08-07,56,True
REV-00953,PROD-TOP-001,4018,Top,Nalli,Mobile Web,5,Positive,2022-04-25,89,True
REV-00954,PROD-SAREE-001,2019,Saree,Flipkart,Desktop Web,4,Positive,2024-08-30,46,True
REV-00955,PROD-SAREE-002,4963,Saree,Amazon,Mobile App,5,Positive,2022-02-13,88,True
REV-00956,PROD-TOP-001,2973,Top,Amazon,Desktop Web,5,Positive,2023-09-26,109,True
REV-00957,PROD-BLOUSE-001,2094,Blouse,Flipkart,Mobile App,1,Negative,2024-03-15,119,True
REV-00958,PROD-TOP-002,3596,Top,Flipkart,Tablet App,4,Positive,2022-11-25,101,True
REV-00959,PROD-TOP-001,3860,Top,Ajio,Mobile Web,5,Positive,2024-10-03,91,True
REV-00960,PROD-SET-001,4148,Set,Amazon,Mobile Web,5,Positive,2023-06-19,53,False
REV-00961,PROD-LEHENGA-001,225,Lehenga Choli,Amazon,Desktop Web,5,Positive,2024-07-17,80,True
REV-00962,PROD-SET-002,2504,Set,Flipkart,Mobile App,1,Negative,2023-02-14,14,True
REV-00963,PROD-DRESS-002,4867,Western Dress,Ajio,Mobile Web,4,Positive,2022-09-24,57,True
REV-00964,PROD-SET-002,2309,Set,Myntra,Mobile App,4,Positive,2023-11-02,53,True
REV-00965,PROD-SET-003,4673,Set,Myntra,Mobile App,4,Positive,2024-02-12,2,False
REV-00966,PROD-SUIT-001,3789,Suit,Myntra,Mobile Web,5,Positive,2022-07-02,89,True
REV-00967,PROD-KURTA-002,4919,kurta,Flipkart,Desktop Web,4,Positive,2024-05-28,11,True
REV-00968,PROD-SET-003,116,Set,Nalli,Tablet App,5,Positive,2022-08-29,98,True
REV-00969,PROD-BOTTOM-002,1561,Bottom,Flipkart,Mobile Web,3,Neutral,2023-02-21,95,True
REV-00970,PROD-BLOUSE-001,4916,Blouse,Myntra,Mobile Web,3,Neutral,2023-02-28,93,True
REV-00971,PROD-ETHNIC-001,236,Ethnic Dress,Flipkart,Mobile Web,3,Neutral,2022-10-26,30,False
REV-00972,PROD-BOTTOM-001,4776,Bottom,Ajio,Mobile App,5,Positive,2024-01-28,1,True
REV-00973,PROD-SET-002,1739,Set,Ajio,Tablet App,5,Positive,2024-03-25,94,False
REV-00974,PROD-TOP-001,427,Top,Flipkart,Desktop Web,2,Negative,2022-05-01,60,True
REV-00975,PROD-SUIT-001,44,Suit,Flipkart,Tablet App,5,Positive,2022-04-04,38,True
REV-00976,PROD-SAREE-002,4756,Saree,Myntra,Mobile Web,3,Neutral,2022-03-26,21,False
REV-00977,PROD-BOTTOM-002,1081,Bottom,Amazon,Mobile Web,5,Positive,2024-08-16,90,False
REV-00978,PROD-ETHNIC-001,2567,Ethnic Dress,Amazon,Desktop Web,3,Neutral,2022-08-28,63,True
REV-00979,PROD-SAREE-002,2157,Saree,Nalli,Mobile Web,5,Positive,2023-08-03,66,True
REV-00980,PROD-ETHNIC-001,4025,Ethnic Dress,Myntra,Tablet App,5,Positive,2023-10-09,6,True
REV-00981,PROD-SET-002,294,Set,Ajio,Mobile Web,2,Negative,2023-01-11,20,True
REV-00982,PROD-ETHNIC-001,335,Ethnic Dress,Ajio,Mobile Web,3,Neutral,2024-10-10,90,False
REV-00983,PROD-BOTTOM-002,1213,Bottom,Amazon,Mobile Web,4,Positive,2022-08-19,11,True
REV-00984,PROD-TOP-002,4168,Top,Flipkart,Desktop Web,3,Neutral,2022-12-11,74,True
REV-00985,PROD-DUPATTA-001,3412,Dupatta,Amazon,Desktop Web,5,Positive,2023-01-05,98,True
REV-00986,PROD-SET-001,2329,Set,Amazon,Tablet App,5,Positive,2022-02-23,47,False
REV-00987,PROD-SET-001,237,Set,Amazon,Tablet App,5,Positive,2022-11-11,106,True
REV-00988,PROD-BOTTOM-001,4868,Bottom,Amazon,Mobile Web,5,Positive,2023-07-06,5,False
REV-00989,PROD-BOTTOM-001,1732,Bottom,Amazon,Mobile Web,4,Positive,2022-09-22,41,True
REV-00990,PROD-KURTA-003,759,kurta,Ajio,Mobile Web,4,Positive,2024-02-21,22,True
REV-00991,PROD-BLOUSE-001,1335,Blouse,Ajio,Tablet App,3,Neutral,2023-03-03,36,True
REV-00992,PROD-SET-001,2541,Set,Nalli,Desktop Web,4,Positive,2024-06-04,45,True
REV-00993,PROD-SAREE-002,3650,Saree,Ajio,Tablet App,4,Positive,2024-09-29,34,False
REV-00994,PROD-SUIT-001,3017,Suit,Nalli,Desktop Web,4,Positive,2024-05-15,55,True
REV-00995,PROD-KURTA-003,3798,kurta,Myntra,Desktop Web,2,Negative,2023-12-01,119,True
REV-00996,PROD-DUPATTA-001,688,Dupatta,Flipkart,Tablet App,5,Positive,2024-12-10,55,True
REV-00997,PROD-BOTTOM-002,2461,Bottom,Myntra,Tablet App,4,Positive,2022-09-19,37,False
REV-00998,PROD-KURTA-002,4206,kurta,Amazon,Tablet App,5,Positive,2022-04-03,52,True
REV-00999,PROD-BOTTOM-001,2912,Bottom,Flipkart,Mobile App,5,Positive,2023-06-03,98,False
REV-01000,PROD-KURTA-001,1471,kurta,Myntra,Tablet App,3,Neutral,2024-08-05,5,True
REV-01001,PROD-ETHNIC-001,2572,Ethnic Dress,Nalli,Tablet App,5,Positive,2023-09-02,96,True
REV-01002,PROD-SUIT-001,1534,Suit,Myntra,Desktop Web,5,Positive,2023-12-01,10,False
REV-01003,PROD-TOP-001,3554,Top,Nalli,Mobile App,5,Positive,2022-08-06,0,True
REV-01004,PROD-SET-001,3770,Set,Ajio,Tablet App,1,Negative,2024-09-04,38,False
REV-01005,PROD-SUIT-001,2480,Suit,Amazon,Desktop Web,4,Positive,2024-03-19,17,True
REV-01006,PROD-DRESS-001,1542,Western Dress,Amazon,Desktop Web,3,Neutral,2022-02-02,61,True
REV-01007,PROD-DRESS-002,706,Western Dress,Flipkart,Tablet App,4,Positive,2023-01-26,18,True
REV-01008,PROD-ETHNIC-001,1249,Ethnic Dress,Ajio,Tablet App,1,Negative,2022-12-07,60,True
REV-01009,PROD-BOTTOM-001,2416,Bottom,Nalli,Tablet App,5,Positive,2023-02-17,6,True
REV-01010,PROD-KURTA-001,3406,kurta,Ajio,Mobile Web,3,Neutral,2024-06-03,4,True
REV-01011,PROD-BLOUSE-001,1900,Blouse,Amazon,Mobile App,4,Positive,2024-09-26,54,False
REV-01012,PROD-SAREE-001,3418,Saree,Ajio,Mobile App,5,Positive,2023-07-03,63,False
REV-01013,PROD-SAREE-002,171,Saree,Myntra,Mobile Web,4,Positive,2024-06-12,92,True
REV-01014,PROD-BOTTOM-002,4159,Bottom,Myntra,Mobile Web,4,Positive,2023-04-21,117,False
REV-01015,PROD-BOTTOM-001,3198,Bottom,Ajio,Mobile Web,3,Neutral,2023-08-24,101,True
REV-01016,PROD-SET-003,707,Set,Ajio,Desktop Web,5,Positive,2023-08-02,22,True
REV-01017,PROD-SET-003,3408,Set,Ajio,Mobile Web,5,Positive,2022-07-26,30,True
REV-01018,PROD-LEHENGA-001,2940,Lehenga Choli,Flipkart,Mobile Web,2,Negative,2022-02-07,86,True
REV-01019,PROD-SET-003,262,Set,Amazon,Mobile Web,5,Positive,2024-10-28,55,True
REV-01020,PROD-SUIT-001,3985,Suit,Flipkart,Mobile Web,4,Positive,2023-04-04,100,True
REV-01021,PROD-KURTA-002,1239,kurta,Nalli,Mobile App,5,Positive,2023-07-02,90,True
REV-01022,PROD-BOTTOM-001,868,Bottom,Nalli,Mobile App,5,Positive,2022-08-16,105,False
REV-01023,PROD-KURTA-002,968,kurta,Myntra,Mobile Web,4,Positive,2022-12-09,20,True
REV-01024,PROD-BOTTOM-001,814,Bottom,Myntra,Mobile Web,5,Positive,2024-10-17,42,True
REV-01025,PROD-SET-001,3406,Set,Amazon,Desktop Web,5,Positive,2024-06-18,106,True
REV-01026,PROD-SAREE-001,699,Saree,Flipkart,Mobile Web,4,Positive,2022-12-17,91,True
REV-01027,PROD-SAREE-002,1242,Saree,Nalli,Tablet App,5,Positive,2023-05-18,100,True
REV-01028,PROD-SET-002,3354,Set,Ajio,Mobile Web,5,Positive,2024-04-26,120,True
REV-01029,PROD-BOTTOM-001,4239,Bottom,Amazon,Mobile App,3,Neutral,2022-01-21,43,True
REV-01030,PROD-BLOUSE-001,3556,Blouse,Amazon,Tablet App,5,Positive,2022-12-03,97,True
REV-01031,PROD-SET-002,4259,Set,Flipkart,Tablet App,5,Positive,2022-04-29,51,False
REV-01032,PROD-TOP-002,2820,Top,Amazon,Mobile Web,5,Positive,2023-10-05,115,False
REV-01033,PROD-SUIT-001,3656,Suit,Myntra,Tablet App,5,Positive,2024-04-07,89,True
REV-01034,PROD-BLOUSE-001,691,Blouse,Amazon,Mobile Web,5,Positive,2023-09-10,49,True
REV-01035,PROD-DUPATTA-001,1751,Dupatta,Amazon,Mobile Web,5,Positive,2023-08-05,66,True
REV-01036,PROD-SET-003,1978,Set,Flipkart,Tablet App,1,Negative,2023-06-14,64,True
REV-01037,PROD-KURTA-002,4158,kurta,Flipkart,Mobile App,5,Positive,2023-06-16,6,True
REV-01038,PROD-BOTTOM-001,3713,Bottom,Flipkart,Desktop Web,4,Positive,2022-01-11,103,False
REV-01039,PROD-JACKET-001,4879,Jacket,Myntra,Mobile Web,5,Positive,2024-12-28,38,True
REV-01040,PROD-JACKET-001,4258,Jacket,Myntra,Mobile App,5,Positive,2024-02-13,41,False
REV-01041,PROD-JACKET-001,3722,Jacket,Amazon,Desktop Web,3,Neutral,2024-01-10,91,True
REV-01042,PROD-ETHNIC-001,3481,Ethnic Dress,Myntra,Tablet App,3,Neutral,2022-05-08,27,True
REV-01043,PROD-KURTA-003,3300,kurta,Nalli,Tablet App,4,Positive,2024-12-13,111,True
REV-01044,PROD-JACKET-001,3606,Jacket,Ajio,Tablet App,4,Positive,2024-05-17,105,True
REV-01045,PROD-SET-002,3750,Set,Myntra,Mobile App,4,Positive,2024-09-19,88,True
REV-01046,PROD-BOTTOM-001,4580,Bottom,Flipkart,Mobile App,4,Positive,2022-11-18,77,True
REV-01047,PROD-SET-001,330,Set,Nalli,Desktop Web,3,Neutral,2023-08-17,15,True
REV-01048,PROD-TOP-002,2409,Top,Ajio,Mobile App,5,Positive,2023-09-14,101,True
REV-01049,PROD-SET-002,399,Set,Flipkart,Mobile Web,5,Positive,2024-05-13,27,True
REV-01050,PROD-BOTTOM-002,554,Bottom,Amazon,Tablet App,1,Negative,2023-12-16,61,False
REV-01051,PROD-TOP-002,3091,Top,Ajio,Desktop Web,5,Positive,2023-11-23,97,True
REV-01052,PROD-DUPATTA-001,3679,Dupatta,Myntra,Mobile Web,5,Positive,2024-07-10,11,False
REV-01053,PROD-SUIT-001,3240,Suit,Flipkart,Mobile App,4,Positive,2023-04-22,85,True
REV-01054,PROD-TOP-001,204,Top,Nalli,Mobile Web,5,Positive,2022-12-06,71,True
REV-01055,PROD-LEHENGA-001,4672,Lehenga Choli,Nalli,Desktop Web,3,Neutral,2022-04-19,96,True
REV-01056,PROD-DUPATTA-001,4357,Dupatta,Myntra,Mobile App,5,Positive,2022-09-04,35,True
REV-01057,PROD-DRESS-002,694,Western Dress,Nalli,Mobile Web,5,Positive,2024-06-28,51,False
REV-01058,PROD-KURTA-002,2785,kurta,Ajio,Desktop Web,4,Positive,2022-02-17,53,True
REV-01059,PROD-DUPATTA-001,746,Dupatta,Amazon,Mobile App,4,Positive,2023-06-11,69,True
REV-01060,PROD-TOP-002,735,Top,Myntra,Mobile Web,3,Neutral,2023-06-08,52,True
REV-01061,PROD-KURTA-002,1487,kurta,Amazon,Mobile App,5,Positive,2023-10-29,38,True
REV-01062,PROD-SET-001,2656,Set,Flipkart,Tablet App,4,Positive,2024-04-25,120,True
REV-01063,PROD-KURTA-002,4039,kurta,Nalli,Tablet App,4,Positive,2023-04-30,14,True
REV-01064,PROD-KURTA-002,537,kurta,Ajio,Mobile App,4,Positive,2024-04-13,52,True
REV-01065,PROD-KURTA-001,2018,kurta,Nalli,Desktop Web,4,Positive,2022-07-27,38,False
REV-01066,PROD-ETHNIC-001,1667,Ethnic Dress,Myntra,Mobile Web,4,Positive,2024-10-21,69,True
REV-01067,PROD-DRESS-002,4548,Western Dress,Ajio,Mobile App,4,Positive,2024-05-17,0,True
REV-01068,PROD-SUIT-001,5,Suit,Amazon,Tablet App,4,Positive,2022-12-09,34,False
REV-01069,PROD-TOP-001,2879,Top,Myntra,Mobile Web,5,Positive,2024-02-18,5,True
REV-01070,PROD-LEHENGA-001,735,Lehenga Choli,Ajio,Mobile App,5,Positive,2023-09-08,106,True
REV-01071,PROD-LEHENGA-001,1728,Lehenga Choli,Nalli,Mobile Web,5,Positive,2024-06-03,113,True
REV-01072,PROD-TOP-001,2237,Top,Myntra,Mobile Web,5,Positive,2024-07-16,43,True
REV-01073,PROD-BOTTOM-001,131,Bottom,Myntra,Mobile App,5,Positive,2023-11-04,77,True
REV-01074,PROD-KURTA-001,3385,kurta,Nalli,Tablet App,5,Positive,2022-12-22,97,True
REV-01075,PROD-LEHENGA-001,4413,Lehenga Choli,Amazon,Tablet App,3,Neutral,2022-06-08,86,True
REV-01076,PROD-SAREE-002,4926,Saree,Flipkart,Tablet App,5,Positive,2024-02-10,22,True
REV-01077,PROD-SET-001,3642,Set,Amazon,Desktop Web,4,Positive,2023-01-31,95,True
REV-01078,PROD-TOP-001,1569,Top,Amazon,Mobile Web,5,Positive,2024-01-03,103,True
REV-01079,PROD-DRESS-002,302,Western Dress,Flipkart,Tablet App,5,Positive,2024-01-14,115,False
