index,Order ID,Cust ID,Gender,Age,Date,Status,Channel ,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-postal-code,ship-country,B2B
1308,408-4491955-4724349,4491955,Women,23,11/04/2022,Delivered,Myntra,SET304-KR-DPT-S,Set,S,1,INR,1186,IMPHAL,795126,IN,FALSE
1309,407-1796463-8086729,1796463,Men,33,11/04/2022,Delivered,Myntra,JNE3610-KR-XS,kurta,XS,1,INR,291,KHURJA,203131,IN,FALSE
1310,406-7829542-9021933,7829542,Women,26,11/04/2022,Delivered,Myntra,SET317-KR-PP-M,Set,M,1,INR,1127,NEW TOWN,700156,IN,FALSE
1311,406-0186588-4154733,186588,Men,26,11/04/2022,Delivered,Amazon,JNE3423-KR-XXL,kurta,XXL,1,INR,399,MUMBAI,400072,IN,FALSE
1312,404-5873849-4641152,5873849,Men,37,11/04/2022,Delivered,Flipkart,J0306-DR-L,Western Dress,L,1,INR,690,BARASAT,700129,IN,FALSE
1313,408-3993353-7089909,3993353,Women,26,11/04/2022,Delivered,Amazon,SET165-KR-PP-XL,Set,XL,1,INR,567,CHINSURAH,712222,IN,FALSE
1314,406-1857124-5399558,1857124,Women,41,11/04/2022,Delivered,Flipkart,SET288-KR-NP-S,Set,S,1,INR,684,GORAKHPUR,273004,IN,FALSE
1315,171-9626926-8031529,9626926,Women,40,11/04/2022,Delivered,Myntra,SET329-KR-NP-M,Set,M,1,INR,666,CHENNAI,600016,IN,FALSE
1316,171-9626926-8031529,9626926,Men,45,11/04/2022,Delivered,Amazon,JNE3522-KR-XS,kurta,XS,1,INR,325,ORAI,285001,IN,FALSE
1317,407-1415968-1510750,1415968,Men,54,11/04/2022,Delivered,Amazon,SAR015,Saree,Free,1,INR,1115,GURGAON,122001,IN,FALSE
1318,407-6627745-3521958,6627745,Men,27,11/04/2022,Delivered,Nalli,J0399-DR-XXL,Western Dress,XXL,1,INR,1099,QUEPEM,403705,IN,FALSE
1319,171-8703669-3529120,8703669,Men,22,11/04/2022,Delivered,Amazon,J0118-TP-XXXL,Top,3XL,1,INR,529,Pondicherry,605007,IN,FALSE
1320,406-4343369-0029133,4343369,Men,39,11/04/2022,Delivered,Amazon,JNE3707-DR-XXXL,Western Dress,3XL,1,INR,496,KOLKATA,700008,IN,FALSE
1321,171-8061913-6225930,8061913,Women,40,11/04/2022,Delivered,Amazon,SET217-KR-PP-M,Set,M,1,INR,859,THANE,400608,IN,FALSE
1322,171-1461013-9063520,1461013,Women,45,11/04/2022,Delivered,Myntra,J0349-SET-L,Set,L,1,INR,801,BENGALURU,560057,IN,FALSE
1323,404-7692743-9492368,7692743,Women,27,11/04/2022,Delivered,Amazon,SET257-KR-PP-XS,Set,XS,1,INR,551,NAVI MUMBAI,400706,IN,FALSE
1324,408-1974544-3368326,1974544,Women,74,11/04/2022,Delivered,Amazon,JNE3836-KR-L,kurta,L,1,INR,626,JOURIAN,181202,IN,FALSE
1325,404-7274697-0945121,7274697,Women,68,11/04/2022,Delivered,Myntra,SET324-KR-NP-S,Set,S,1,INR,635,CHENNAI,600037,IN,FALSE
1326,404-2470566-9849124,2470566,Women,41,11/04/2022,Cancelled,Amazon,SAR002,Saree,Free,1,INR,301,ELGAID,505525,IN,FALSE
1327,405-6374128-1181128,6374128,Women,29,11/04/2022,Delivered,Amazon,JNE3786-KR-XXL,kurta,XXL,1,INR,349,Dahod,389151,IN,FALSE
1328,406-0863695-3761934,863695,Women,31,11/04/2022,Delivered,Others,J0127-SKD-S,Set,S,1,INR,1186,SOLAPUR,413006,IN,FALSE
1329,404-4798045-1368313,4798045,Men,42,11/04/2022,Returned,Amazon,JNE3797-KR-L,Western Dress,L,1,INR,771,karwar,581301,IN,FALSE
1330,404-0556797-7152320,556797,Women,47,11/04/2022,Delivered,Others,JNE3794-KR-L,kurta,L,1,INR,517,NEW DELHI,110085,IN,FALSE
1331,171-8490472-4683523,8490472,Women,24,11/04/2022,Delivered,Meesho,NW005-ST-PJ-XXXL,Set,3XL,1,INR,562,VIJAYAWADA,521108,IN,FALSE
1332,402-8775744-6848303,8775744,Women,27,11/04/2022,Delivered,Ajio,J0041-SET-XL,Set,XL,1,INR,763,MUMBAI,400089,IN,FALSE
1333,406-7924642-4540354,7924642,Women,43,11/04/2022,Delivered,Myntra,SET268-KR-NP-S,Set,S,1,INR,788,MUMBAI,400055,IN,FALSE
1334,406-3739037-6845925,3739037,Women,54,11/04/2022,Delivered,Amazon,SET397-KR-NP  -M,Set,M,1,INR,1186,LUCKNOW,226011,IN,FALSE
1335,406-3392351-9694753,3392351,Women,32,11/04/2022,Delivered,Amazon,JNE3465-KR-L,kurta,L,1,INR,491,HYDERABAD,500060,IN,FALSE
1336,405-3583244-8682738,3583244,Women,46,11/04/2022,Delivered,Amazon,JNE3785-KR-XXL,kurta,XXL,1,INR,335,Bangalore,560035,IN,FALSE
1337,171-1004509-7937963,1004509,Women,18,11/04/2022,Delivered,Amazon,JNE3793-KR-XXXL,kurta,3XL,1,INR,355,VASAI VIRAR,401203,IN,FALSE
1338,406-5149604-4516314,5149604,Women,49,11/04/2022,Delivered,Amazon,JNE3364-KR-1051-A-L,kurta,L,1,INR,376,Hyderabad,500072,IN,FALSE
1339,408-4945874-5956363,4945874,Women,35,11/04/2022,Delivered,Flipkart,JNE3405-KR-S,kurta,S,1,INR,435,ASANSOL,713302,IN,FALSE
1340,402-8370679-9742754,8370679,Women,45,11/04/2022,Delivered,Myntra,JNE3405-KR-S,kurta,S,1,INR,399,VELLORE,632006,IN,FALSE
1341,171-9757288-1506730,9757288,Women,26,11/04/2022,Delivered,Amazon,SET374-KR-NP-L,Set,L,1,INR,666,COIMBATORE,641018,IN,FALSE
1342,403-3422175-8588361,3422175,Women,27,11/04/2022,Delivered,Flipkart,JNE3697-KR-L,kurta,L,1,INR,487,GORAKHPUR,273001,IN,FALSE
1343,407-0975836-1662751,975836,Women,22,11/04/2022,Delivered,Amazon,SAR002,Saree,Free,1,INR,680,"Vindhyanagar, Singrauli",486885,IN,FALSE
1344,404-5339654-8699521,5339654,Women,45,11/04/2022,Delivered,Myntra,SET128-KR-DH-XXL,Set,XXL,1,INR,1133,AURANGABAD,431001,IN,FALSE
1345,171-8807415-3796339,8807415,Women,46,11/04/2022,Delivered,Amazon,JNE3821-KR-XS,kurta,XS,1,INR,484,CHITTUR,678510,IN,FALSE
1346,406-2584311-5969914,2584311,Women,40,11/04/2022,Delivered,Amazon,SAR023,Saree,Free,1,INR,999,INDORE,452010,IN,FALSE
1347,406-6248918-3078743,6248918,Women,43,11/04/2022,Delivered,Amazon,SET401-KR-NP-XL,Set,XL,1,INR,999,BATHINDA,151001,IN,FALSE
1348,408-8830580-2178742,8830580,Women,50,11/04/2022,Returned,Amazon,SET374-KR-NP-M,Set,M,1,INR,666,BENGALURU,560004,IN,FALSE
1349,403-7466394-6701159,7466394,Women,47,11/04/2022,Delivered,Amazon,SET240-KR-PP-XXL,Set,XXL,1,INR,579,NAGPUR,440035,IN,FALSE
1350,408-8156341-0265959,8156341,Women,46,11/04/2022,Delivered,Ajio,SET268-KR-NP-XL,Set,XL,1,INR,788,UDUPI,574105,IN,FALSE
1351,403-5346372-0793900,5346372,Women,72,11/04/2022,Cancelled,Meesho,JNE3440-KR-N-M,kurta,M,1,INR,399,KALABURGI,585102,IN,FALSE
1352,403-5346372-0793900,5346372,Women,35,11/04/2022,Delivered,Ajio,JNE3795-KR-S,kurta,S,1,INR,517,Irinjalakuda,680121,IN,FALSE
1353,402-2452708-4896329,2452708,Women,31,11/04/2022,Delivered,Myntra,SET268-KR-NP-XL,Set,XL,1,INR,788,Mumbai,400078,IN,FALSE
1354,406-7338347-7069951,7338347,Women,18,11/04/2022,Delivered,Myntra,J0011-LCD-S,Set,S,1,INR,1233,DOIWALA,248140,IN,FALSE
1355,406-0211892-0559536,211892,Women,22,11/04/2022,Delivered,Amazon,SAR005,Saree,Free,1,INR,458,RAJPUR SONARPUR,700150,IN,FALSE
1356,171-7532609-3249907,7532609,Men,63,11/04/2022,Delivered,Flipkart,JNE3797-KR-S,Western Dress,S,1,INR,725,KOLKATA,700101,IN,FALSE
1357,403-6043726-6721132,6043726,Women,47,11/04/2022,Cancelled,Amazon,SAR020,Saree,Free,1,INR,895,THANE,400607,IN,FALSE
1358,407-1712596-4050755,1712596,Women,35,11/04/2022,Cancelled,Flipkart,SET269-KR-NP-S,Set,S,1,INR,824,HYDERABAD,500055,IN,FALSE
1359,405-8411773-8229162,8411773,Men,41,11/04/2022,Delivered,Amazon,JNE3880-DR-XL,Western Dress,XL,1,INR,581,GURUGRAM,122001,IN,FALSE
1360,407-7844529-5051537,7844529,Women,46,11/04/2022,Delivered,Myntra,JNE3364-KR-1051-A-M,kurta,M,1,INR,376,LUCKNOW,226001,IN,FALSE
1361,171-3775810-2345913,3775810,Women,44,11/04/2022,Returned,Amazon,SET184-KR-PP-M,Set,M,1,INR,573,DIU,362520,IN,FALSE
1362,171-9012771-7416351,9012771,Men,19,11/04/2022,Delivered,Amazon,J0306-DR-XL,Western Dress,XL,1,INR,690,HYDERABAD,500044,IN,FALSE
1363,171-9136525-1911525,9136525,Women,29,11/04/2022,Delivered,Amazon,JNE3739-KR-L,kurta,L,1,INR,441,JAMSHEDPUR,831002,IN,FALSE
1364,171-9136525-1911525,9136525,Women,34,11/04/2022,Delivered,Meesho,JNE3399-KR-M,kurta,M,1,INR,435,BENGALURU,560043,IN,FALSE
1365,407-6279695-7581901,6279695,Women,60,11/04/2022,Returned,Myntra,SAR029,Saree,Free,1,INR,1075,BHOPAL,462016,IN,FALSE
1366,171-6817306-4265116,6817306,Women,30,11/04/2022,Delivered,Flipkart,J0237-SKD-L,Set,L,1,INR,1256,Delhi,110085,IN,FALSE
1367,405-7298234-3814730,7298234,Women,49,11/04/2022,Delivered,Flipkart,NW012-TP-PJ-XXXL,Set,3XL,1,INR,560,BENGALURU,560037,IN,FALSE
1368,405-4771236-4811503,4771236,Women,28,11/04/2022,Delivered,Myntra,NW037-TP-SR-S,Set,S,1,INR,449,PUNE,412308,IN,FALSE
1369,405-2906637-7852340,2906637,Women,23,11/04/2022,Delivered,Amazon,PJNE2199-KR-N-5XL,kurta,5XL,1,INR,453,VISAKHAPATNAM,530017,IN,FALSE
1370,406-6316473-9375528,6316473,Men,39,11/04/2022,Delivered,Meesho,J0339-DR-L,Western Dress,L,1,INR,743,MUMBAI,400068,IN,FALSE
1371,402-1860368-5003561,1860368,Women,62,11/04/2022,Delivered,Others,MEN5032-KR-L,kurta,L,1,INR,787,PUNE,411057,IN,FALSE
1372,407-7120808-1351527,7120808,Women,36,11/04/2022,Delivered,Meesho,SET345-KR-NP-S,Set,S,1,INR,635,ARSIKERE,573103,IN,FALSE
1373,405-8385584-8498728,8385584,Men,22,11/04/2022,Delivered,Amazon,SET331-KR-NP-XL,Set,XL,1,INR,635,Dungarpur,314031,IN,FALSE
1374,405-8385584-8498728,8385584,Men,41,11/04/2022,Delivered,Nalli,SET330-KR-PP-S,Set,S,1,INR,543,RUDRAPUR,263153,IN,FALSE
1375,404-8409362-0284368,8409362,Women,42,11/04/2022,Refunded,Amazon,JNE3641-TP-N-XXL,Top,XXL,1,INR,446,DEHRADUN,248001,IN,FALSE
1376,407-3508652-5836322,3508652,Men,24,11/04/2022,Delivered,Others,SET397-KR-NP-XS,Set,XS,1,INR,1115,NEW DELHI,110085,IN,FALSE
1377,403-7981359-9749924,7981359,Women,21,11/04/2022,Delivered,Amazon,J0044-TP-S,Top,S,1,INR,361,CHENNAI,600113,IN,FALSE
1378,405-7938814-1087509,7938814,Women,32,11/04/2022,Delivered,Amazon,JNE3666-TP-S,Top,S,1,INR,299,FARIDABAD,121006,IN,FALSE
1379,171-5730087-9741116,5730087,Women,54,11/04/2022,Delivered,Myntra,SET273-KR-NP-XS,Set,XS,1,INR,612,CUTTACK,753014,IN,FALSE
1380,171-1008629-5178746,1008629,Women,19,11/04/2022,Delivered,Myntra,JNE3510-KR-S,kurta,S,1,INR,424,CUNCOLIM,403703,IN,FALSE
1381,407-1528185-7186758,1528185,Men,36,11/04/2022,Delivered,Nalli,J0335-DR-L,Western Dress,L,1,INR,807,BENGALURU,560084,IN,FALSE
1382,408-1908576-3189123,1908576,Women,46,11/04/2022,Delivered,Amazon,JNE3465-KR-XL,kurta,XL,1,INR,491,HYDERABAD,500019,IN,FALSE
1383,408-8035303-1545928,8035303,Men,26,11/04/2022,Delivered,Amazon,JNE3798-KR-XXXL,Western Dress,3XL,1,INR,771,Jamshedpur,831004,IN,FALSE
1384,407-9696755-1240327,9696755,Women,31,11/04/2022,Delivered,Amazon,JNE3421-KR-L,kurta,L,1,INR,349,Kanpur,208016,IN,FALSE
1385,402-1679192-6240356,1679192,Women,64,11/04/2022,Delivered,Myntra,JNE3609-KR-XXXL,kurta,3XL,1,INR,568,CHENNAI,600095,IN,FALSE
1386,408-1564787-5856337,1564787,Women,43,11/04/2022,Delivered,Amazon,JNE3510-KR-XXL,kurta,XXL,1,INR,442,PUNE,411058,IN,FALSE
1387,407-3896824-6146758,3896824,Women,75,11/04/2022,Delivered,Amazon,JNE3697-KR-XXL,kurta,XXL,1,INR,517,BIDHAN NAGAR,700064,IN,FALSE
1388,407-6528768-8929920,6528768,Women,44,11/04/2022,Cancelled,Amazon,JNE3425-KR-XL,kurta,XL,1,INR,333,MUMBAI,400093,IN,FALSE
1389,408-5099210-1165148,5099210,Women,22,11/04/2022,Cancelled,Amazon,SET271-KR-NP-S,Set,S,1,INR,895,HYDERABAD,500010,IN,FALSE
1390,171-6350746-9007558,6350746,Women,28,11/04/2022,Cancelled,Nalli,JNE1977-KR-237-XXL,kurta,XXL,1,INR,310,GODHRA,389001,IN,FALSE
1391,405-6139036-4994745,6139036,Women,66,11/04/2022,Delivered,Amazon,JNE3437-KR-L,kurta,L,1,INR,517,Nizamabad,503001,IN,FALSE
1392,406-6549790-6262739,6549790,Women,41,11/04/2022,Delivered,Others,J0239-SKD-M,Set,M,1,INR,1299,VISAKHAPATNAM,530002,IN,FALSE
1393,404-1912718-8415550,1912718,Men,30,11/04/2022,Delivered,Amazon,J0335-DR-XL,Western Dress,XL,1,INR,807,KOLKATA,700153,IN,FALSE
1394,404-2345765-1785110,2345765,Women,30,11/04/2022,Delivered,Myntra,SET333-KR-DPT-XS,Set,XS,1,INR,967,BARABANKI,225001,IN,FALSE
1395,171-9054821-6610735,9054821,Men,34,11/04/2022,Delivered,Ajio,SET251-KR-PP-M,Set,M,1,INR,759,KHATAULI,251201,IN,FALSE
1396,405-8065116-7629144,8065116,Men,51,11/04/2022,Delivered,Ajio,SET141-KR-NP-S,Set,S,1,INR,774,SATARA,415001,IN,FALSE
1397,408-2516921-3716311,2516921,Women,34,11/04/2022,Delivered,Amazon,SET378-KR-NP-L,Set,L,1,INR,1221,GREATER NOIDA,201306,IN,TRUE
1398,403-3759418-6709126,3759418,Women,40,11/04/2022,Delivered,Nalli,JNE3618-KR-M,kurta,M,1,INR,375,BANGALORE,560037,IN,FALSE
1399,408-4141277-0193956,4141277,Women,34,11/04/2022,Delivered,Amazon,JNE3813-KR-XXL,kurta,XXL,1,INR,627,BENGALURU,560064,IN,FALSE
1400,403-9333662-4662730,9333662,Women,49,11/04/2022,Delivered,Amazon,SET377-KR-NP-XXL,Set,XXL,1,INR,1036,NANDIVARAM GUDUVANCHERI,603202,IN,FALSE
1401,403-0771338-5988312,771338,Women,72,11/04/2022,Delivered,Amazon,JNE3365-KR-1052-A-XXL,kurta,XXL,1,INR,376,KARKAL,574110,IN,FALSE
1402,402-6544214-3573969,6544214,Women,33,11/04/2022,Returned,Meesho,JNE3838-KR-XXXL,kurta,3XL,1,INR,399,BENGALURU,560067,IN,FALSE
1403,406-9213513-4800327,9213513,Men,21,11/04/2022,Delivered,Flipkart,J0339-DR-XXL,Western Dress,XXL,1,INR,791,PUNE,411045,IN,FALSE
1404,405-0433643-1144349,433643,Women,71,11/04/2022,Delivered,Amazon,JNE3801-KR-XXXL,kurta,3XL,1,INR,724,BENGALURU,560072,IN,FALSE
1405,171-7430723-6787516,7430723,Men,67,11/04/2022,Delivered,Myntra,J0013-SKD-L,Set,L,1,INR,1099,CHENNAI,600061,IN,FALSE
1406,408-2912274-2522734,2912274,Men,53,11/04/2022,Delivered,Flipkart,JNE3423-KR-M,kurta,M,1,INR,435,NIZAMABAD,503002,IN,FALSE
1407,405-0023422-9779521,23422,Men,23,11/04/2022,Delivered,Flipkart,JNE3405-KR-S,kurta,S,1,INR,435,BERMO,829104,IN,FALSE
1408,408-7234922-1148318,7234922,Women,50,11/04/2022,Delivered,Amazon,J0003-SET-L,Set,L,1,INR,664,NEW DELHI,110025,IN,FALSE
1409,171-0490840-3053915,490840,Women,35,11/04/2022,Delivered,Myntra,SET389-KR-NP-XL,Set,XL,1,INR,680,Hyderabad,500089,IN,FALSE
1410,171-6516243-3492354,6516243,Women,35,11/04/2022,Delivered,Amazon,SET392-KR-NP-L,Set,L,1,INR,799,HARDOI,241001,IN,FALSE
1411,171-7222033-5792320,7222033,Men,25,11/04/2022,Delivered,Amazon,JNE3648-TP-N-XXL,Top,XXL,1,INR,518,AKOLA,444001,IN,FALSE
1412,403-4347680-3239550,4347680,Men,62,11/04/2022,Delivered,Myntra,J0134-SET-XS,Set,XS,1,INR,699,CUTTACK,754100,IN,FALSE
1413,171-6525563-8877103,6525563,Men,40,11/04/2022,Delivered,Ajio,J0341-DR-L,Western Dress,L,1,INR,885,AURANGABAD,824101,IN,FALSE
1414,405-3186738-7721118,3186738,Men,60,11/04/2022,Delivered,Others,J0139-KR-XL,kurta,XL,1,INR,399,GHAZIABAD,201017,IN,FALSE
1415,403-1826402-9435560,1826402,Men,35,11/04/2022,Delivered,Myntra,J0343-DR-M,Western Dress,M,1,INR,744,CHANGANACHERRY,686103,IN,FALSE
1416,406-6667637-9966753,6667637,Women,31,11/04/2022,Delivered,Meesho,SET247-KR-SHA-XS,Set,XS,1,INR,716,MUMBAI,400067,IN,FALSE
1417,406-8156230-5674718,8156230,Men,46,11/04/2022,Delivered,Amazon,J0301-TP-XXL,Top,XXL,1,INR,464,AHMEDABAD,380058,IN,FALSE
1418,171-1728497-2329143,1728497,Women,30,11/04/2022,Delivered,Others,J0041-SET-L,Set,L,1,INR,631,CHENNAI,600073,IN,FALSE
1419,407-1435458-1919510,1435458,Men,43,11/04/2022,Delivered,Others,SET144-KR-NP-S,Set,S,1,INR,788,New Delhi,110041,IN,FALSE
1420,406-6913365-0861962,6913365,Men,70,11/04/2022,Delivered,Ajio,J0339-DR-XS,Western Dress,XS,1,INR,776,ALLAHABAD,211008,IN,FALSE
1421,171-2993620-5828353,2993620,Women,29,11/04/2022,Delivered,Ajio,JNE3423-KR-S,kurta,S,1,INR,399,NEW DELHI,110019,IN,FALSE
1422,408-2359400-8260316,2359400,Men,39,11/04/2022,Delivered,Myntra,J0416-DR-M,Western Dress,M,1,INR,825,NAVI MUMBAI,400703,IN,FALSE
1423,406-1518551-8159546,1518551,Men,42,11/04/2022,Delivered,Myntra,JNE3797-KR-XL,Western Dress,XL,1,INR,735,PUNE,411038,IN,FALSE
1424,408-6485769-9061154,6485769,Women,44,11/04/2022,Delivered,Amazon,SET197-KR-NP-M,Set,M,1,INR,759,CHENNAI,600001,IN,FALSE
1425,404-2640683-8356316,2640683,Women,47,11/04/2022,Delivered,Amazon,JNE3468-KR-XXL,kurta,XXL,1,INR,352,MUMBAI,400093,IN,FALSE
1426,404-5332578-7605138,5332578,Women,51,11/04/2022,Delivered,Amazon,MEN5026-KR-L,kurta,L,1,INR,499,GREATER NOIDA,201310,IN,FALSE
1427,408-7565589-4918732,7565589,Men,49,11/04/2022,Delivered,Amazon,J0308-DR-M,Western Dress,M,1,INR,625,HYDERABAD,500072,IN,FALSE
1428,404-4011410-5805159,4011410,Women,65,11/04/2022,Cancelled,Myntra,JNE3431-KR-M,kurta,M,1,INR,333,COIMBATORE,641005,IN,FALSE
1429,407-7383664-4251535,7383664,Men,48,11/04/2022,Delivered,Amazon,SET233-KR-PP-S,Set,S,1,INR,529,Faridabad,121002,IN,FALSE
1430,407-8020405-7634731,8020405,Men,42,11/04/2022,Delivered,Amazon,J0236-SKD-L,Set,L,1,INR,922,FATEHPUR,332301,IN,FALSE
1431,402-8026142-9249964,8026142,Women,45,11/04/2022,Delivered,Amazon,JNE3440-KR-N-L,kurta,L,1,INR,379,THANE,400601,IN,FALSE
1432,403-4670066-5206731,4670066,Men,43,11/04/2022,Delivered,Amazon,SET197-KR-NP-M,Set,M,1,INR,759,MUMBAI,400043,IN,FALSE
1433,407-8441117-8985143,8441117,Men,18,11/04/2022,Delivered,Amazon,J0346-SET-XL,Set,XL,1,INR,474,BENGALURU,560008,IN,FALSE
1434,171-5347420-8465156,5347420,Women,45,11/04/2022,Delivered,Amazon,JNE3794-KR-L,kurta,L,1,INR,517,FARIDABAD,121010,IN,FALSE
1435,402-2135883-0929113,2135883,Women,24,11/04/2022,Delivered,Amazon,J0230-SKD-M,Set,M,1,INR,1319,SOHNA,122102,IN,FALSE
1436,408-4711899-6544333,4711899,Women,34,11/04/2022,Delivered,Amazon,MEN5009-KR-M,kurta,M,1,INR,499,GWALIOR,474005,IN,FALSE
1437,402-1353336-2743504,1353336,Women,70,11/04/2022,Delivered,Flipkart,JNE3405-KR-S,kurta,S,1,INR,399,Kolkata,700014,IN,FALSE
1438,407-2333018-0219523,2333018,Men,60,11/04/2022,Delivered,Amazon,JNE3869-DR-XXXL,Western Dress,3XL,1,INR,721,Kanchipuram,603210,IN,FALSE
1439,402-7346638-7916354,7346638,Men,29,11/04/2022,Delivered,Myntra,JNE3797-KR-A-L,Western Dress,L,1,INR,725,BENGALURU,560068,IN,FALSE
1440,404-8672033-7928356,8672033,Women,30,11/04/2022,Delivered,Flipkart,JNE3432-KR-M,kurta,M,1,INR,432,ASANSOL,713302,IN,FALSE
1441,408-9222012-8687508,9222012,Women,44,11/04/2022,Delivered,Myntra,JNE3691-TU-XXL,Top,XXL,1,INR,690,BENGALURU,560070,IN,FALSE
1442,404-2256348-5508312,2256348,Men,32,11/04/2022,Delivered,Meesho,SET285-KR-SHA-XXXL,Set,3XL,1,INR,499,UJJAIN,456010,IN,FALSE
1443,171-7378656-4945136,7378656,Men,40,11/04/2022,Delivered,Amazon,SET187-KR-DH-XL,Set,XL,1,INR,599,ERNAKULAM,682311,IN,FALSE
1444,404-0303558-0924362,303558,Women,42,11/04/2022,Delivered,Amazon,JNE3611-KR-XXL,kurta,XXL,1,INR,459,HYDERABAD,500049,IN,FALSE
1445,406-8358105-5972367,8358105,Women,44,11/04/2022,Cancelled,Myntra,SET277-KR-NP-XL,Set,XL,1,INR,1338,Gurugram,122102,IN,FALSE
1446,407-3023807-2244342,3023807,Men,21,11/04/2022,Delivered,Amazon,SET265-KR-NP-S,Set,S,1,INR,877,GADAG BETIGERI,582101,IN,FALSE
1447,402-8951738-8744317,8951738,Women,28,11/04/2022,Delivered,Meesho,NW001-TP-PJ-XXL,Set,XXL,1,INR,523,SHIMLA,171005,IN,FALSE
1448,402-8951738-8744317,8951738,Women,65,11/04/2022,Delivered,Amazon,MEN5025-KR-L,kurta,L,1,INR,547,NEW DELHI,110063,IN,FALSE
1449,406-6421898-2702741,6421898,Women,41,11/04/2022,Delivered,Myntra,SET378-KR-NP-XXXL,Set,3XL,1,INR,1245,HYDERABAD,500090,IN,FALSE
1450,406-0366316-9300365,366316,Men,66,11/04/2022,Delivered,Amazon,SET348-KR-NP-XXXL,Set,3XL,1,INR,899,JAIPUR,302033,IN,FALSE
1451,408-0881227-1909157,881227,Women,23,11/04/2022,Delivered,Flipkart,JNE3440-KR-N-XS,kurta,XS,1,INR,422,CHENNAI,600010,IN,FALSE
1452,407-3188067-2032310,3188067,Women,29,11/04/2022,Delivered,Myntra,J0252-SKD-L,Set,L,1,INR,899,NEW DELHI,110092,IN,FALSE
1453,402-3062922-7386738,3062922,Women,37,11/04/2022,Delivered,Meesho,JNE3886-KR-XXL,kurta,XXL,1,INR,510,Thane,400615,IN,FALSE
1454,171-9851273-1489902,9851273,Women,46,11/04/2022,Delivered,Meesho,J0248-KR-DPT-XXL,Set,XXL,1,INR,828,Hyderabad,500023,IN,FALSE
1455,408-1252191-5613126,1252191,Women,60,11/04/2022,Delivered,Myntra,SET333-KR-DPT-XS,Set,XS,1,INR,967,RAJKOT,360005,IN,FALSE
1456,404-0801054-7823531,801054,Men,38,11/04/2022,Delivered,Nalli,J0003-SET-S,Set,S,1,INR,664,BANGALORE,560070,IN,FALSE
1457,404-7262078-0821950,7262078,Men,43,11/04/2022,Delivered,Myntra,SET374-KR-NP-M,Set,M,1,INR,636,ALLAHABAD,211006,IN,FALSE
1458,407-6529033-8467555,6529033,Women,26,11/04/2022,Delivered,Flipkart,NW034-TP-PJ-XXL,Set,XXL,1,INR,613,HYDERABAD,500044,IN,FALSE
1459,406-8454722-9951509,8454722,Men,30,11/04/2022,Delivered,Meesho,NW005-ST-PJ-XXL,Set,XXL,1,INR,599,ARRAH,802301,IN,FALSE
1460,403-8944992-1995506,8944992,Women,36,11/04/2022,Delivered,Amazon,JNE3160-KR-G-L,kurta,L,1,INR,749,GUNTUR,522006,IN,FALSE
1461,402-7298767-9017923,7298767,Women,33,11/04/2022,Delivered,Myntra,J0002-SKD-S,Set,S,1,INR,1186,TALEGAON DABHADE,410506,IN,FALSE
1462,406-1642344-8681967,1642344,Men,31,11/04/2022,Delivered,Others,J0013-SKD-M,Set,M,1,INR,1099,ALLAHABAD,211001,IN,FALSE
1463,407-3289271-0591501,3289271,Women,41,11/04/2022,Delivered,Amazon,SET265-KR-NP-L,Set,L,1,INR,846,Thanjavur,613006,IN,FALSE
1464,408-0224438-4410712,224438,Men,29,11/04/2022,Delivered,Amazon,SET324-KR-NP-M,Set,M,1,INR,607,NOIDA,201304,IN,FALSE
1465,404-1154525-5590710,1154525,Women,29,11/04/2022,Returned,Myntra,SET397-KR-NP  -M,Set,M,1,INR,969,PALGHAR,401404,IN,FALSE
1466,404-8669517-8398769,8669517,Women,47,11/04/2022,Delivered,Flipkart,JNE3817-KR-XS,kurta,XS,1,INR,449,TINSUKIA,786125,IN,FALSE
1467,406-4894136-3187553,4894136,Women,56,11/04/2022,Delivered,Flipkart,JNE3623-KR-M,kurta,M,1,INR,362,PATIALA,147003,IN,FALSE
1468,404-6441994-0926721,6441994,Women,51,11/04/2022,Delivered,Amazon,MEN5032-KR-XL,kurta,XL,1,INR,562,BENGALURU,560028,IN,FALSE
1469,407-3857140-4855515,3857140,Women,39,11/04/2022,Delivered,Meesho,SET374-KR-NP-M,Set,M,1,INR,666,PUNE,411057,IN,FALSE
1470,405-1461081-8011538,1461081,Women,65,11/04/2022,Delivered,Flipkart,SET385-KR-NP-XXXL,Set,3XL,1,INR,599,SOUTH DELHI,110017,IN,FALSE
1471,403-7515163-6761163,7515163,Women,66,11/04/2022,Delivered,Meesho,SET357-KR-NP-L,Set,L,1,INR,771,BHUBANESWAR,751003,IN,FALSE
1472,403-0584759-6017139,584759,Women,19,11/04/2022,Delivered,Amazon,JNE3518-KR-L,kurta,L,1,INR,458,GURUGRAM,122002,IN,FALSE
1473,403-5237450-0177141,5237450,Women,21,11/04/2022,Delivered,Flipkart,JNE3790-KR-XXL,kurta,XXL,1,INR,301,BENGALURU,560032,IN,FALSE
1474,406-5008235-5143521,5008235,Men,48,11/04/2022,Delivered,Flipkart,SET397-KR-NP-XS,Set,XS,1,INR,979,CHENNAI,600094,IN,FALSE
1475,407-6214589-9425930,6214589,Men,44,11/04/2022,Delivered,Amazon,JNE3860-DR-XXXL,Western Dress,3XL,1,INR,614,MUZAFFARNAGAR,251001,IN,FALSE
